Year,Region,Technology,Value,Type
2040,DK,P_Hydro_RoR,0.0,AccumulatedCapacity
2050,DK,P_Hydro_RoR,0.0,AccumulatedCapacity
2020,FR,P_Hydro_RoR,0.0,AccumulatedCapacity
2030,FR,P_Hydro_RoR,0.0,AccumulatedCapacity
2040,FR,P_Hydro_RoR,0.0,AccumulatedCapacity
2050,FR,P_Hydro_RoR,0.0,AccumulatedCapacity
2020,NO,P_Hydro_RoR,0.0,AccumulatedCapacity
2030,NO,P_Hydro_RoR,0.0,AccumulatedCapacity
2040,NO,P_Hydro_RoR,0.0,AccumulatedCapacity
2050,NO,P_Hydro_RoR,0.0,AccumulatedCapacity
2020,UK,P_Hydro_RoR,0.0,AccumulatedCapacity
2030,UK,P_Hydro_RoR,0.0,AccumulatedCapacity
2040,UK,P_Hydro_RoR,0.0,AccumulatedCapacity
2050,UK,P_Hydro_RoR,0.0,AccumulatedCapacity
2020,DE,P_Nuclear,9.516,AccumulatedCapacity
2030,DE,P_Nuclear,0.0,AccumulatedCapacity
2040,DE,P_Nuclear,0.0,AccumulatedCapacity
2050,DE,P_Nuclear,0.0,AccumulatedCapacity
2020,DK,P_Nuclear,0.0,AccumulatedCapacity
2030,DK,P_Nuclear,0.0,AccumulatedCapacity
2040,DK,P_Nuclear,0.0,AccumulatedCapacity
2050,DK,P_Nuclear,0.0,AccumulatedCapacity
2020,FR,P_Nuclear,61.37,AccumulatedCapacity
2030,FR,P_Nuclear,62.06,AccumulatedCapacity
2040,FR,P_Nuclear,58.5,AccumulatedCapacity
2050,FR,P_Nuclear,16.78,AccumulatedCapacity
2020,NO,P_Nuclear,0.0,AccumulatedCapacity
2030,NO,P_Nuclear,0.0,AccumulatedCapacity
2040,NO,P_Nuclear,0.0,AccumulatedCapacity
2050,NO,P_Nuclear,0.0,AccumulatedCapacity
2020,UK,P_Nuclear,8.974,AccumulatedCapacity
2030,UK,P_Nuclear,3.6,AccumulatedCapacity
2040,UK,P_Nuclear,1.2,AccumulatedCapacity
2050,UK,P_Nuclear,1.2,AccumulatedCapacity
2020,DE,P_Oil,3.271,AccumulatedCapacity
2030,DE,P_Oil,2.3242,AccumulatedCapacity
2040,DE,P_Oil,0.0,AccumulatedCapacity
2050,DE,P_Oil,0.0,AccumulatedCapacity
2020,DK,P_Oil,1.007,AccumulatedCapacity
2030,DK,P_Oil,0.2575,AccumulatedCapacity
2040,DK,P_Oil,0.0,AccumulatedCapacity
2050,DK,P_Oil,0.0,AccumulatedCapacity
2020,FR,P_Oil,6.2,AccumulatedCapacity
2030,FR,P_Oil,0.0,AccumulatedCapacity
2040,FR,P_Oil,0.0,AccumulatedCapacity
2050,FR,P_Oil,0.0,AccumulatedCapacity
2020,NO,P_Oil,0.0,AccumulatedCapacity
2030,NO,P_Oil,0.0,AccumulatedCapacity
2040,NO,P_Oil,0.0,AccumulatedCapacity
2050,NO,P_Oil,0.0,AccumulatedCapacity
2020,UK,P_Oil,2.994,AccumulatedCapacity
2030,UK,P_Oil,2.8189,AccumulatedCapacity
2040,UK,P_Oil,0.0,AccumulatedCapacity
2050,UK,P_Oil,0.0,AccumulatedCapacity
2020,DE,P_PV_Utility_Avg,42.804,AccumulatedCapacity
2030,DE,P_PV_Utility_Avg,42.804,AccumulatedCapacity
2040,DE,P_PV_Utility_Avg,258.0,AccumulatedCapacity
2050,DE,P_PV_Utility_Avg,258.0,AccumulatedCapacity
2020,DK,P_PV_Utility_Avg,1.002,AccumulatedCapacity
2030,DK,P_PV_Utility_Avg,0.955,AccumulatedCapacity
2040,DK,P_PV_Utility_Avg,23.0,AccumulatedCapacity
2050,DK,P_PV_Utility_Avg,23.0,AccumulatedCapacity
2020,FR,P_PV_Utility_Avg,7.17,AccumulatedCapacity
2030,FR,P_PV_Utility_Avg,8.9,AccumulatedCapacity
2040,FR,P_PV_Utility_Avg,173.350892026162,AccumulatedCapacity
2050,FR,P_PV_Utility_Avg,297.0,AccumulatedCapacity
2020,NO,P_PV_Utility_Avg,0.0,AccumulatedCapacity
2030,NO,P_PV_Utility_Avg,0.0,AccumulatedCapacity
2040,NO,P_PV_Utility_Avg,0.0,AccumulatedCapacity
2050,NO,P_PV_Utility_Avg,16.0,AccumulatedCapacity
2020,UK,P_PV_Utility_Avg,12.563,AccumulatedCapacity
2030,UK,P_PV_Utility_Avg,12.962,AccumulatedCapacity
2040,UK,P_PV_Utility_Avg,147.46682845017764,AccumulatedCapacity
2050,UK,P_PV_Utility_Avg,199.0,AccumulatedCapacity
2020,DE,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2030,DE,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2040,DE,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2050,DE,P_Wind_Offshore_Deep,37.644762502947174,AccumulatedCapacity
2020,DK,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2030,DK,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2040,DK,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2050,DK,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2020,FR,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2030,FR,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2040,FR,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2050,FR,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2020,NO,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2030,NO,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2040,NO,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2050,NO,P_Wind_Offshore_Deep,8.537967059897682,AccumulatedCapacity
2020,UK,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2030,UK,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2040,UK,P_Wind_Offshore_Deep,0.0,AccumulatedCapacity
2050,UK,P_Wind_Offshore_Deep,52.79139759265049,AccumulatedCapacity
2020,DE,P_Wind_Onshore_Avg,52.259,AccumulatedCapacity
2030,DE,P_Wind_Onshore_Avg,52.9,AccumulatedCapacity
2040,DE,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2050,DE,P_Wind_Onshore_Avg,12.244149851273402,AccumulatedCapacity
2020,DK,P_Wind_Onshore_Avg,4.682,AccumulatedCapacity
2030,DK,P_Wind_Onshore_Avg,4.4,AccumulatedCapacity
2040,DK,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2050,DK,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2020,FR,P_Wind_Onshore_Avg,15.254,AccumulatedCapacity
2030,FR,P_Wind_Onshore_Avg,15.0,AccumulatedCapacity
2040,FR,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2050,FR,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2020,NO,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2030,NO,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2040,NO,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2050,NO,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2020,UK,P_Wind_Onshore_Avg,12.965,AccumulatedCapacity
2030,UK,P_Wind_Onshore_Avg,5.773,AccumulatedCapacity
2040,UK,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2050,UK,P_Wind_Onshore_Avg,0.0,AccumulatedCapacity
2020,DE,PSNG_Road_BEV,3.0,AccumulatedCapacity
2030,DE,PSNG_Road_BEV,23.158672307748105,AccumulatedCapacity
2040,DE,PSNG_Road_BEV,79.4015060399262,AccumulatedCapacity
2050,DE,PSNG_Road_BEV,96.63782729852055,AccumulatedCapacity
2020,DK,PSNG_Road_BEV,0.4,AccumulatedCapacity
2030,DK,PSNG_Road_BEV,0.8843172762575341,AccumulatedCapacity
2040,DK,PSNG_Road_BEV,5.028193574831508,AccumulatedCapacity
2050,DK,PSNG_Road_BEV,6.544696285858904,AccumulatedCapacity
2020,FR,PSNG_Road_BEV,2.0,AccumulatedCapacity
2030,FR,PSNG_Road_BEV,19.202685617835613,AccumulatedCapacity
2040,FR,PSNG_Road_BEV,67.45420011676713,AccumulatedCapacity
2050,FR,PSNG_Road_BEV,81.16586751612328,AccumulatedCapacity
2020,NO,PSNG_Road_BEV,0.5,AccumulatedCapacity
2030,NO,PSNG_Road_BEV,2.1975700927958894,AccumulatedCapacity
2040,NO,PSNG_Road_BEV,5.948590316936987,AccumulatedCapacity
2050,NO,PSNG_Road_BEV,6.37418991220411,AccumulatedCapacity
2020,UK,PSNG_Road_BEV,0.5,AccumulatedCapacity
2030,UK,PSNG_Road_BEV,2.9163266675986317,AccumulatedCapacity
2040,UK,PSNG_Road_BEV,21.309910601494522,AccumulatedCapacity
2050,UK,PSNG_Road_BEV,24.8581769441,AccumulatedCapacity
2020,DE,PSNG_Road_H2,0.0,AccumulatedCapacity
2030,DE,PSNG_Road_H2,0.0,AccumulatedCapacity
2040,DE,PSNG_Road_H2,0.0,AccumulatedCapacity
2050,DE,PSNG_Road_H2,0.0,AccumulatedCapacity
2020,DK,PSNG_Road_H2,0.0,AccumulatedCapacity
2030,DK,PSNG_Road_H2,0.0,AccumulatedCapacity
2040,DK,PSNG_Road_H2,0.0,AccumulatedCapacity
2050,DK,PSNG_Road_H2,0.0,AccumulatedCapacity
2020,FR,PSNG_Road_H2,0.0,AccumulatedCapacity
2030,FR,PSNG_Road_H2,0.0,AccumulatedCapacity
2040,FR,PSNG_Road_H2,0.0,AccumulatedCapacity
2050,FR,PSNG_Road_H2,0.0,AccumulatedCapacity
2020,NO,PSNG_Road_H2,0.0,AccumulatedCapacity
2030,NO,PSNG_Road_H2,0.0,AccumulatedCapacity
2040,NO,PSNG_Road_H2,0.0,AccumulatedCapacity
2050,NO,PSNG_Road_H2,0.0,AccumulatedCapacity
2020,UK,PSNG_Road_H2,0.0,AccumulatedCapacity
2030,UK,PSNG_Road_H2,0.0,AccumulatedCapacity
2040,UK,PSNG_Road_H2,0.0,AccumulatedCapacity
2050,UK,PSNG_Road_H2,0.0,AccumulatedCapacity
2020,DE,PSNG_Road_ICE,50.0,AccumulatedCapacity
2030,DE,PSNG_Road_ICE,35.0,AccumulatedCapacity
2040,DE,PSNG_Road_ICE,15.0,AccumulatedCapacity
2050,DE,PSNG_Road_ICE,0.0,AccumulatedCapacity
2020,DK,PSNG_Road_ICE,3.0,AccumulatedCapacity
2030,DK,PSNG_Road_ICE,2.5,AccumulatedCapacity
2040,DK,PSNG_Road_ICE,1.0,AccumulatedCapacity
2050,DK,PSNG_Road_ICE,0.0,AccumulatedCapacity
2020,FR,PSNG_Road_ICE,35.0,AccumulatedCapacity
2030,FR,PSNG_Road_ICE,28.0,AccumulatedCapacity
2040,FR,PSNG_Road_ICE,12.0,AccumulatedCapacity
2050,FR,PSNG_Road_ICE,0.0,AccumulatedCapacity
2020,NO,PSNG_Road_ICE,2.5,AccumulatedCapacity
2030,NO,PSNG_Road_ICE,1.2,AccumulatedCapacity
2040,NO,PSNG_Road_ICE,0.3,AccumulatedCapacity
2050,NO,PSNG_Road_ICE,0.0,AccumulatedCapacity
2020,UK,PSNG_Road_ICE,9.5,AccumulatedCapacity
2030,UK,PSNG_Road_ICE,7.5,AccumulatedCapacity
2040,UK,PSNG_Road_ICE,3.0,AccumulatedCapacity
2050,UK,PSNG_Road_ICE,0.0,AccumulatedCapacity
2020,DE,PSNG_Road_LNG,32.30572298015069,AccumulatedCapacity
2030,DE,PSNG_Road_LNG,32.89638344167655,AccumulatedCapacity
2040,DE,PSNG_Road_LNG,0.5906604615258573,AccumulatedCapacity
2050,DE,PSNG_Road_LNG,0.0,AccumulatedCapacity
2020,DK,PSNG_Road_LNG,2.377241551579453,AccumulatedCapacity
2030,DK,PSNG_Road_LNG,2.7647895553150685,AccumulatedCapacity
2040,DK,PSNG_Road_LNG,0.3875480037356156,AccumulatedCapacity
2050,DK,PSNG_Road_LNG,0.0,AccumulatedCapacity
2020,FR,PSNG_Road_LNG,34.648062394465754,AccumulatedCapacity
2030,FR,PSNG_Road_LNG,34.648062394465754,AccumulatedCapacity
2040,FR,PSNG_Road_LNG,0.0,AccumulatedCapacity
2050,FR,PSNG_Road_LNG,0.0,AccumulatedCapacity
2020,NO,PSNG_Road_LNG,2.8989404487000003,AccumulatedCapacity
2030,NO,PSNG_Road_LNG,2.8989404487000003,AccumulatedCapacity
2040,NO,PSNG_Road_LNG,0.0,AccumulatedCapacity
2050,NO,PSNG_Road_LNG,0.0,AccumulatedCapacity
2020,UK,PSNG_Road_LNG,12.94960045568904,AccumulatedCapacity
2030,UK,PSNG_Road_LNG,12.94960045568904,AccumulatedCapacity
2040,UK,PSNG_Road_LNG,0.0,AccumulatedCapacity
2050,UK,PSNG_Road_LNG,0.0,AccumulatedCapacity
2020,DE,PSNG_Road_PHEV,0.0,AccumulatedCapacity
2030,DE,PSNG_Road_PHEV,6.398205280767122,AccumulatedCapacity
2040,DE,PSNG_Road_PHEV,6.398205280767122,AccumulatedCapacity
2050,DE,PSNG_Road_PHEV,6.790492321972613,AccumulatedCapacity
2020,DK,PSNG_Road_PHEV,0.0,AccumulatedCapacity
2030,DK,PSNG_Road_PHEV,0.4508177092438362,AccumulatedCapacity
2040,DK,PSNG_Road_PHEV,0.4508177092438362,AccumulatedCapacity
2050,DK,PSNG_Road_PHEV,0.45987902585479606,AccumulatedCapacity
2020,FR,PSNG_Road_PHEV,0.0,AccumulatedCapacity
2030,FR,PSNG_Road_PHEV,0.0,AccumulatedCapacity
2040,FR,PSNG_Road_PHEV,5.7033173818356175,AccumulatedCapacity
2050,FR,PSNG_Road_PHEV,5.7033173818356175,AccumulatedCapacity
2020,NO,PSNG_Road_PHEV,0.0,AccumulatedCapacity
2030,NO,PSNG_Road_PHEV,0.4424396500054805,AccumulatedCapacity
2040,NO,PSNG_Road_PHEV,0.7626097033315071,AccumulatedCapacity
2050,NO,PSNG_Road_PHEV,0.7779385159479456,AccumulatedCapacity
2020,UK,PSNG_Road_PHEV,0.0,AccumulatedCapacity
2030,UK,PSNG_Road_PHEV,2.851696438356164,AccumulatedCapacity
2040,UK,PSNG_Road_PHEV,2.966904977202739,AccumulatedCapacity
2050,UK,PSNG_Road_PHEV,2.966904977202739,AccumulatedCapacity
2020,DE,R_Gas,255.8618666182743,AccumulatedCapacity
2030,DE,R_Gas,273.81153269226934,AccumulatedCapacity
2040,DE,R_Gas,273.81153269226934,AccumulatedCapacity
2050,DE,R_Gas,273.4198028737545,AccumulatedCapacity
2020,DK,R_Gas,10.056772245841636,AccumulatedCapacity
2030,DK,R_Gas,12.84317041758274,AccumulatedCapacity
2040,DK,R_Gas,9.713393054200475,AccumulatedCapacity
2050,DK,R_Gas,12.84317041758274,AccumulatedCapacity
2020,FR,R_Gas,139.10442336376235,AccumulatedCapacity
2030,FR,R_Gas,139.10442336376235,AccumulatedCapacity
2040,FR,R_Gas,119.50963454377545,AccumulatedCapacity
2050,FR,R_Gas,117.2830075196613,AccumulatedCapacity
2020,NO,R_Gas,57.89062163910174,AccumulatedCapacity
2030,NO,R_Gas,57.89062163910174,AccumulatedCapacity
2040,NO,R_Gas,57.89062163910174,AccumulatedCapacity
2050,NO,R_Gas,26.0185536675717,AccumulatedCapacity
2020,UK,R_Gas,162.73362979351108,AccumulatedCapacity
2030,UK,R_Gas,162.73362979351108,AccumulatedCapacity
2040,UK,R_Gas,162.73362979351108,AccumulatedCapacity
2050,UK,R_Gas,66.60587672734908,AccumulatedCapacity
2020,DE,R_Coal_Hardcoal,12.608145255,AccumulatedCapacity
2030,DE,R_Coal_Hardcoal,3.5489338349999997,AccumulatedCapacity
2040,DE,R_Coal_Hardcoal,0.0,AccumulatedCapacity
2050,DE,R_Coal_Hardcoal,0.0,AccumulatedCapacity
2020,DK,R_Coal_Hardcoal,0.0,AccumulatedCapacity
2030,DK,R_Coal_Hardcoal,0.0,AccumulatedCapacity
2040,DK,R_Coal_Hardcoal,0.0,AccumulatedCapacity
2050,DK,R_Coal_Hardcoal,0.0,AccumulatedCapacity
2020,FR,R_Coal_Hardcoal,0.0,AccumulatedCapacity
2030,FR,R_Coal_Hardcoal,0.0,AccumulatedCapacity
2040,FR,R_Coal_Hardcoal,0.0,AccumulatedCapacity
2050,FR,R_Coal_Hardcoal,0.0,AccumulatedCapacity
2020,NO,R_Coal_Hardcoal,0.0,AccumulatedCapacity
2030,NO,R_Coal_Hardcoal,0.0,AccumulatedCapacity
2040,NO,R_Coal_Hardcoal,0.0,AccumulatedCapacity
2050,NO,R_Coal_Hardcoal,0.0,AccumulatedCapacity
2020,UK,R_Coal_Hardcoal,0.0,AccumulatedCapacity
2030,UK,R_Coal_Hardcoal,0.0,AccumulatedCapacity
2040,UK,R_Coal_Hardcoal,0.0,AccumulatedCapacity
2050,UK,R_Coal_Hardcoal,0.0,AccumulatedCapacity
2020,DE,R_Nuclear,28.836334799999996,AccumulatedCapacity
2030,DE,R_Nuclear,0.0,AccumulatedCapacity
2040,DE,R_Nuclear,0.0,AccumulatedCapacity
2050,DE,R_Nuclear,0.0,AccumulatedCapacity
2020,DK,R_Nuclear,0.0,AccumulatedCapacity
2030,DK,R_Nuclear,0.0,AccumulatedCapacity
2040,DK,R_Nuclear,0.0,AccumulatedCapacity
2050,DK,R_Nuclear,0.0,AccumulatedCapacity
2020,FR,R_Nuclear,185.96951099999995,AccumulatedCapacity
2030,FR,R_Nuclear,188.06041799999997,AccumulatedCapacity
2040,FR,R_Nuclear,188.06041799999997,AccumulatedCapacity
2050,FR,R_Nuclear,50.848434,AccumulatedCapacity
2020,NO,R_Nuclear,0.0,AccumulatedCapacity
2030,NO,R_Nuclear,0.0,AccumulatedCapacity
2040,NO,R_Nuclear,0.0,AccumulatedCapacity
2050,NO,R_Nuclear,0.0,AccumulatedCapacity
2020,UK,R_Nuclear,27.193912199999996,AccumulatedCapacity
2030,UK,R_Nuclear,10.90908,AccumulatedCapacity
2040,UK,R_Nuclear,3.6363599999999994,AccumulatedCapacity
2050,UK,R_Nuclear,3.6363599999999994,AccumulatedCapacity
2020,DE,R_Oil,136.90690803676705,AccumulatedCapacity
2030,DE,R_Oil,136.90690803676705,AccumulatedCapacity
2040,DE,R_Oil,30.82612407050222,AccumulatedCapacity
2050,DE,R_Oil,7.703134490045734,AccumulatedCapacity
2020,DK,R_Oil,5.166313585823883,AccumulatedCapacity
2030,DK,R_Oil,4.946363728193549,AccumulatedCapacity
2040,DK,R_Oil,2.0826076093662076,AccumulatedCapacity
2050,DK,R_Oil,5.166313585823883,AccumulatedCapacity
2020,FR,R_Oil,54.99199999999999,AccumulatedCapacity
2030,FR,R_Oil,43.993599999999994,AccumulatedCapacity
2040,FR,R_Oil,25.32424323795432,AccumulatedCapacity
2050,FR,R_Oil,6.469843237954326,AccumulatedCapacity
2020,NO,R_Oil,4.969563399999999,AccumulatedCapacity
2030,NO,R_Oil,2.8142900797734094,AccumulatedCapacity
2040,NO,R_Oil,1.3364644474592615,AccumulatedCapacity
2050,NO,R_Oil,0.8824934524913496,AccumulatedCapacity
2020,UK,R_Oil,22.0158806,AccumulatedCapacity
2030,UK,R_Oil,23.07284362967123,AccumulatedCapacity
2040,UK,R_Oil,8.079257006138786,AccumulatedCapacity
2050,UK,R_Oil,3.3656570061387874,AccumulatedCapacity
2020,DE,R_Biomass,25.0,AccumulatedCapacity
2030,DE,R_Biomass,25.0,AccumulatedCapacity
2040,DE,R_Biomass,25.0,AccumulatedCapacity
2050,DE,R_Biomass,25.0,AccumulatedCapacity
2020,DK,R_Biomass,2.5,AccumulatedCapacity
2030,DK,R_Biomass,2.5,AccumulatedCapacity
2040,DK,R_Biomass,2.5,AccumulatedCapacity
2050,DK,R_Biomass,2.5,AccumulatedCapacity
2020,FR,R_Biomass,4.961,AccumulatedCapacity
2030,FR,R_Biomass,6.4563895,AccumulatedCapacity
2040,FR,R_Biomass,21.278824396311695,AccumulatedCapacity
2050,FR,R_Biomass,22.0,AccumulatedCapacity
2020,NO,R_Biomass,0.15,AccumulatedCapacity
2030,NO,R_Biomass,0.7733256,AccumulatedCapacity
2040,NO,R_Biomass,3.115910188822416,AccumulatedCapacity
2050,NO,R_Biomass,12.0,AccumulatedCapacity
2020,UK,R_Biomass,14.0,AccumulatedCapacity
2030,UK,R_Biomass,14.0,AccumulatedCapacity
2040,UK,R_Biomass,14.0,AccumulatedCapacity
2050,UK,R_Biomass,14.0,AccumulatedCapacity
2020,DE,X_Alkaline_Electrolysis,6.658390410958902,AccumulatedCapacity
2030,DE,X_Alkaline_Electrolysis,6.658390410958902,AccumulatedCapacity
2040,DE,X_Alkaline_Electrolysis,6.658390410958902,AccumulatedCapacity
2050,DE,X_Alkaline_Electrolysis,20.324070552138473,AccumulatedCapacity
2020,DK,X_Alkaline_Electrolysis,0.11414256722602739,AccumulatedCapacity
2030,DK,X_Alkaline_Electrolysis,0.11414256722602739,AccumulatedCapacity
2040,DK,X_Alkaline_Electrolysis,0.11414256722602739,AccumulatedCapacity
2050,DK,X_Alkaline_Electrolysis,0.0,AccumulatedCapacity
2020,FR,X_Alkaline_Electrolysis,2.1877568493150683,AccumulatedCapacity
2030,FR,X_Alkaline_Electrolysis,10.149300728008374,AccumulatedCapacity
2040,FR,X_Alkaline_Electrolysis,19.742635058238804,AccumulatedCapacity
2050,FR,X_Alkaline_Electrolysis,17.554878208923736,AccumulatedCapacity
2020,NO,X_Alkaline_Electrolysis,0.6468163368721456,AccumulatedCapacity
2030,NO,X_Alkaline_Electrolysis,5.409594329616638,AccumulatedCapacity
2040,NO,X_Alkaline_Electrolysis,6.6089728731857615,AccumulatedCapacity
2050,NO,X_Alkaline_Electrolysis,11.164857396084576,AccumulatedCapacity
2020,UK,X_Alkaline_Electrolysis,2.24482813242009,AccumulatedCapacity
2030,UK,X_Alkaline_Electrolysis,0.8971107768498735,AccumulatedCapacity
2040,UK,X_Alkaline_Electrolysis,2.24482813242009,AccumulatedCapacity
2050,UK,X_Alkaline_Electrolysis,11.47292831400558,AccumulatedCapacity
